OG_name	AT_prot	HV_OrthoMCL	TA_OrthoMCL	
OG6.0_1093	0	2	3	
OG6.0_1094	0	4	1	
OG6.0_1095	1	2	2	
OG6.0_1096	1	2	2	
OG6.0_1097	0	2	3	
OG6.0_1098	1	1	3	
OG6.0_1099	1	1	3	
OG6.0_1100	1	1	3	
OG6.0_1101	1	1	3	
OG6.0_1102	1	1	3	
OG6.0_1103	1	0	4	
OG6.0_1104	1	0	4	
OG6.0_1105	1	1	3	
OG6.0_1106	1	1	3	
OG6.0_1107	0	1	4	
OG6.0_1108	0	1	4	
OG6.0_1109	0	1	4	
OG6.0_1110	0	1	4	
OG6.0_1111	1	1	3	
OG6.0_1112	3	0	1	
OG6.0_1113	2	1	1	
OG6.0_1114	2	0	2	
OG6.0_1115	3	1	0	
OG6.0_1116	2	1	1	
OG6.0_1117	0	4	0	
OG6.0_1118	0	2	2	
OG6.0_1119	0	2	2	
OG6.0_1120	0	2	2	
OG6.0_1121	0	2	2	
OG6.0_1122	0	3	1	
OG6.0_1123	0	4	0	
OG6.0_1124	0	2	2	
OG6.0_1125	0	2	2	
OG6.0_1126	0	3	1	
OG6.0_1127	1	2	1	
OG6.0_1128	0	2	2	
OG6.0_1129	0	3	1	
OG6.0_1130	0	2	2	
OG6.0_1131	1	2	1	
OG6.0_1132	0	2	2	
OG6.0_1133	0	2	2	
OG6.0_1134	1	2	1	
OG6.0_1135	0	3	1	
OG6.0_1136	0	1	3	
OG6.0_1137	0	2	2	
OG6.0_1138	1	3	0	
OG6.0_1139	1	1	2	
OG6.0_1140	1	1	2	
OG6.0_1141	0	0	4	
OG6.0_1142	1	1	2	
OG6.0_1143	0	1	3	
OG6.0_1144	1	1	2	
OG6.0_1145	1	1	2	
OG6.0_1146	0	0	4	
OG6.0_1147	0	1	3	
OG6.0_1148	1	1	2	
OG6.0_1149	1	1	2	
OG6.0_1150	0	1	3	
OG6.0_1151	0	1	3	
OG6.0_1152	0	1	3	
OG6.0_1153	0	1	3	
OG6.0_1154	1	1	2	
OG6.0_1155	0	1	3	
OG6.0_1156	0	1	3	
OG6.0_1157	0	0	4	
OG6.0_1158	0	1	3	
OG6.0_1159	0	1	3	
OG6.0_1160	0	1	3	
OG6.0_1161	0	1	3	
OG6.0_1162	1	1	2	
OG6.0_1163	0	1	3	
OG6.0_1164	1	1	2	
OG6.0_1165	0	1	3	
OG6.0_1166	0	1	3	
OG6.0_1167	1	0	3	
OG6.0_1168	0	1	3	
OG6.0_1169	1	1	2	
OG6.0_1170	1	0	3	
OG6.0_1171	1	0	3	
OG6.0_1172	0	4	0	
OG6.0_1173	0	4	0	
OG6.0_1174	2	0	1	
OG6.0_1175	3	0	0	
OG6.0_1176	0	2	1	
OG6.0_1177	0	2	1	
OG6.0_1178	0	3	0	
OG6.0_1179	0	3	0	
OG6.0_1180	0	2	1	
OG6.0_1181	0	2	1	
OG6.0_1182	0	3	0	
OG6.0_1183	0	2	1	
OG6.0_1184	0	2	1	
OG6.0_1185	0	2	1	
OG6.0_1186	0	2	1	
OG6.0_1187	0	2	1	
OG6.0_1188	0	3	0	
OG6.0_1189	0	2	1	
OG6.0_1190	1	2	0	
OG6.0_1191	0	2	1	
OG6.0_1192	0	3	0	
OG6.0_1193	1	2	0	
OG6.0_1194	0	3	0	
OG6.0_1195	0	2	1	
OG6.0_1196	0	2	1	
OG6.0_1197	0	3	0	
OG6.0_1198	0	3	0	
OG6.0_1199	0	2	1	
OG6.0_1200	0	3	0	
OG6.0_1201	0	2	1	
OG6.0_1202	0	2	1	
OG6.0_1203	0	3	0	
OG6.0_1204	0	2	1	
OG6.0_1205	1	2	0	
OG6.0_1206	0	3	0	
OG6.0_1207	0	2	1	
OG6.0_1208	0	0	3	
OG6.0_1209	0	0	3	
OG6.0_1210	0	0	3	
OG6.0_1211	0	1	2	
OG6.0_1212	0	1	2	
OG6.0_1213	0	0	3	
OG6.0_1214	0	0	3	
OG6.0_1215	0	1	2	
OG6.0_1216	0	0	3	
OG6.0_1217	0	0	3	
OG6.0_1218	0	0	3	
OG6.0_1219	0	0	3	
OG6.0_1220	0	0	3	
OG6.0_1221	0	0	3	
OG6.0_1222	0	1	2	
OG6.0_1223	0	0	3	
OG6.0_1224	0	0	3	
OG6.0_1225	0	1	2	
OG6.0_1226	0	1	2	
OG6.0_1227	0	1	2	
OG6.0_1228	0	1	2	
OG6.0_1229	0	1	2	
OG6.0_1230	0	1	2	
OG6.0_1231	0	1	2	
OG6.0_1232	0	1	2	
OG6.0_1233	0	1	2	
OG6.0_1234	0	1	2	
OG6.0_1235	0	1	2	
OG6.0_1236	0	0	3	
OG6.0_1237	0	1	2	
OG6.0_1238	0	1	2	
OG6.0_1239	1	1	1	
OG6.0_1240	0	0	3	
OG6.0_1241	0	1	2	
OG6.0_1242	0	1	2	
OG6.0_1243	0	1	2	
OG6.0_1244	0	0	3	
OG6.0_1245	0	1	2	
OG6.0_1246	0	1	2	
OG6.0_1247	0	3	0	
OG6.0_1248	0	3	0	
OG6.0_1249	1	1	1	
OG6.0_1250	1	1	1	
OG6.0_1251	1	1	1	
OG6.0_1252	1	1	1	
OG6.0_1253	1	1	1	
OG6.0_1254	1	1	1	
OG6.0_1255	1	1	1	
OG6.0_1256	2	0	0	
OG6.0_1257	2	0	0	
OG6.0_1258	2	0	0	
OG6.0_1259	2	0	0	
OG6.0_1260	2	0	0	
OG6.0_1261	1	0	1	
OG6.0_1262	2	0	0	
OG6.0_1263	2	0	0	
OG6.0_1264	2	0	0	
OG6.0_1265	2	0	0	
OG6.0_1266	0	2	0	
OG6.0_1267	0	2	0	
OG6.0_1268	0	2	0	
OG6.0_1269	0	2	0	
OG6.0_1270	0	2	0	
OG6.0_1271	0	2	0	
OG6.0_1272	0	2	0	
OG6.0_1273	0	2	0	
OG6.0_1274	0	2	0	
OG6.0_1275	0	2	0	
OG6.0_1276	0	2	0	
OG6.0_1277	0	2	0	
OG6.0_1278	0	2	0	
OG6.0_1279	0	2	0	
OG6.0_1280	0	2	0	
OG6.0_1281	0	2	0	
OG6.0_1282	0	2	0	
OG6.0_1283	0	2	0	
OG6.0_1284	0	0	2	
OG6.0_1285	0	0	2	
OG6.0_1286	0	0	2	
OG6.0_1287	0	0	2	
OG6.0_1288	0	0	2	
OG6.0_1289	0	0	2	
OG6.0_1290	0	0	2	
OG6.0_1291	0	0	2	
OG6.0_1292	0	0	2	
OG6.0_1293	0	0	2	
OG6.0_1294	0	0	2	
OG6.0_1295	0	0	2	
OG6.0_1296	0	0	2	
OG6.0_1297	0	0	2	
OG6.0_1298	0	0	2	
OG6.0_1299	0	0	2	
OG6.0_1300	0	0	2	
OG6.0_1301	0	0	2	
OG6.0_1302	0	0	2	
OG6.0_1303	0	0	2	
OG6.0_1304	0	0	2	
OG6.0_1305	0	0	2	
OG6.0_1306	0	0	2	
OG6.0_1307	0	0	2	
OG6.0_1308	0	0	2	
OG6.0_1309	0	0	2	
OG6.0_1310	0	0	2	
OG6.0_1311	0	0	2	
OG6.0_1312	0	0	2	
OG6.0_1313	0	0	2	
OG6.0_1314	0	0	2	
OG6.0_1315	0	0	2	
OG6.0_1316	0	0	2	
OG6.0_1317	0	0	2	
OG6.0_1318	0	0	2	
OG6.0_1319	0	0	2	
OG6.0_1320	0	0	2	
OG6.0_1321	0	0	2	
OG6.0_1322	0	0	2	
OG6.0_1323	0	0	2	
OG6.0_1324	0	0	2	
OG6.0_1325	0	0	2	
OG6.0_1326	0	1	1	
OG6.0_1327	1	0	1	
OG6.0_1328	1	1	0	
OG6.0_1329	1	0	1	
OG6.0_1330	0	1	1	
OG6.0_1331	1	1	0	
OG6.0_1332	1	1	0	
OG6.0_1333	0	1	1	
OG6.0_1334	0	1	1	
OG6.0_1335	0	1	1	
OG6.0_1336	0	1	1	
OG6.0_1337	0	1	1	
OG6.0_1338	0	1	1	
OG6.0_1339	0	1	1	
OG6.0_1340	0	1	1	
OG6.0_1341	0	1	1	
OG6.0_1342	0	1	1	
OG6.0_1343	0	1	1	
OG6.0_1344	0	1	1	
OG6.0_1345	0	1	1	
OG6.0_1346	0	1	1	
OG6.0_1347	0	1	1	
OG6.0_1348	0	1	1	
OG6.0_1349	0	1	1	
OG6.0_1350	0	1	1	
OG6.0_1351	0	1	1	
OG6.0_1352	0	1	1	
OG6.0_1353	0	1	1	
OG6.0_1354	0	1	1	
OG6.0_1355	0	1	1	
OG6.0_1356	0	1	1	
OG6.0_1357	0	1	1	
OG6.0_1358	0	1	1	
OG6.0_1359	0	1	1	
OG6.0_1360	0	1	1	
OG6.0_1361	0	1	1	
OG6.0_1362	0	1	1	
OG6.0_1363	0	1	1	
OG6.0_1364	0	1	1	
OG6.0_1365	0	1	0	
OG6.0_1366	0	0	1	
OG6.0_1367	0	0	1	
OG6.0_1368	0	0	1	
OG6.0_1369	0	0	1	
OG6.0_1370	1	0	0	
OG6.0_1371	1	0	0	
OG6.0_1372	0	0	1	
